Date,Close,High,Low,Open,Volume,symbol,swing_high,swing_low,last_swing_high,last_swing_low,bos,bos_down,range_ok,buy_signal,sell_signal,position,entry_price,risk_amount,qty,trade_pnl,equity_curve,strategy_returns,peak,drawdown
2017-11-20 00:00:00,406.7680358886719,408.3141094864885,399.76662131375605,400.2966834703465,9231195.0,RELIANCE.NS,False,False,423.08998534320716,385.6311726738295,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-11-21 00:00:00,411.936279296875,415.0725687751258,408.8220757412764,409.39633921744655,13082246.0,RELIANCE.NS,False,False,423.08998534320716,385.6311726738295,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-11-22 00:00:00,411.1412048339844,414.63086923383753,407.91654203083135,414.1007775787937,11058315.0,RELIANCE.NS,False,False,423.08998534320716,385.6311726738295,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-11-23 00:00:00,418.3193054199219,419.6003183844171,409.3300697720086,411.2516039623576,16031638.0,RELIANCE.NS,False,False,423.08998534320716,385.6311726738295,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-11-24 00:00:00,420.1304016113281,423.8409546462323,418.4960138124023,419.6445113024408,13987125.0,RELIANCE.NS,True,False,423.8409546462323,385.6311726738295,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-11-27 00:00:00,420.2408142089844,422.95747110575553,416.9940951785287,418.42973909834956,10237135.0,RELIANCE.NS,False,False,423.8409546462323,385.6311726738295,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-11-28 00:00:00,416.7070007324219,420.24083694312986,414.3879197976694,419.5782592401801,10153618.0,RELIANCE.NS,False,False,423.8409546462323,385.6311726738295,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-11-29 00:00:00,417.8775634765625,419.64449623806036,415.66891226829654,416.04437294804944,8038351.0,RELIANCE.NS,False,False,423.8409546462323,385.6311726738295,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-11-30 00:00:00,407.07720947265625,415.8676415301619,406.1716572654643,415.8676415301619,20637767.0,RELIANCE.NS,False,False,423.8409546462323,385.6311726738295,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-12-01 00:00:00,402.0194396972656,411.3620504815621,400.95928590941384,408.3582765014464,11114967.0,RELIANCE.NS,False,False,423.8409546462323,385.6311726738295,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-12-04 00:00:00,398.2646484375,403.65376016981486,396.3872863270865,403.5212446543328,10103208.0,RELIANCE.NS,False,False,423.8409546462323,385.6311726738295,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-12-05 00:00:00,403.609619140625,406.7238224538009,395.548051589629,398.02173370853905,18306627.0,RELIANCE.NS,False,True,423.8409546462323,395.548051589629,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-12-06 00:00:00,409.330078125,410.94237995272846,401.44516790450166,401.97525953106214,24078081.0,RELIANCE.NS,False,False,423.8409546462323,395.548051589629,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-12-07 00:00:00,411.4945373535156,413.46024333177405,407.71772684673874,410.8319302245619,12095301.0,RELIANCE.NS,False,False,423.8409546462323,395.548051589629,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-12-08 00:00:00,406.8342590332031,413.8798743420738,405.97290810205186,412.51051773354504,12224184.0,RELIANCE.NS,True,False,413.8798743420738,395.548051589629,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-12-11 00:00:00,404.6918640136719,409.04293793006826,403.5433666230206,407.4747785490257,10792248.0,RELIANCE.NS,False,False,413.8798743420738,395.548051589629,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-12-12 00:00:00,404.44891357421875,410.3681173067914,401.09176513118786,404.6035150207305,15782031.0,RELIANCE.NS,False,True,413.8798743420738,401.09176513118786,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-12-13 00:00:00,404.029296875,408.5791147133835,402.28445007886097,405.02319284293577,9147866.0,RELIANCE.NS,False,False,413.8798743420738,401.09176513118786,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-12-14 00:00:00,407.0552062988281,408.55707865130904,401.42311863078953,405.9508805871527,10983157.0,RELIANCE.NS,False,False,413.8798743420738,401.09176513118786,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-12-15 00:00:00,406.2821044921875,412.11296454830597,405.3765522457077,411.25158414374175,24408414.0,RELIANCE.NS,True,False,412.11296454830597,401.09176513118786,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-12-18 00:00:00,406.8342590332031,411.980426134856,381.0592811695271,402.8366188141747,18581421.0,RELIANCE.NS,False,True,412.11296454830597,381.0592811695271,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-12-19 00:00:00,409.0208435058594,409.4846478418375,406.3925304736846,407.98277574288807,8891691.0,RELIANCE.NS,False,False,412.11296454830597,381.0592811695271,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-12-20 00:00:00,405.5753479003906,409.66136145175227,405.06737169034864,408.99878378648015,10443493.0,RELIANCE.NS,False,False,412.11296454830597,381.0592811695271,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-12-21 00:00:00,403.2783203125,408.13737023314025,401.9752215226045,405.7078305292151,9071450.0,RELIANCE.NS,False,False,412.11296454830597,381.0592811695271,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-12-22 00:00:00,406.5692138671875,407.4526801762004,401.6659920701318,404.0292740300846,10658428.0,RELIANCE.NS,False,True,412.11296454830597,401.6659920701318,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-12-26 00:00:00,410.7215270996094,414.7412830008727,405.57535964754527,408.5349617664542,11596338.0,RELIANCE.NS,True,False,414.7412830008727,401.6659920701318,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-12-27 00:00:00,408.04901123046875,414.1227865442026,405.9507898983037,412.1350242970227,9520350.0,RELIANCE.NS,False,False,414.7412830008727,401.6659920701318,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-12-28 00:00:00,408.247802734375,412.7534484736515,405.9949798647367,408.7116070657433,15511891.0,RELIANCE.NS,False,False,414.7412830008727,401.6659920701318,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2017-12-29 00:00:00,406.8563232421875,411.82580270814617,405.72991182819817,409.26377699830647,11089700.0,RELIANCE.NS,False,False,414.7412830008727,401.6659920701318,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-01-01 00:00:00,401.8648376464844,407.5852391130104,400.87094162888235,407.5852391130104,9453202.0,RELIANCE.NS,False,False,414.7412830008727,401.6659920701318,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-01-02 00:00:00,402.48321533203125,406.19376806809856,400.38499382911994,403.30042390928554,9499419.0,RELIANCE.NS,False,True,414.7412830008727,400.38499382911994,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-01-03 00:00:00,404.09552001953125,409.0429135135487,403.32248333576393,408.60116562830615,13507800.0,RELIANCE.NS,False,False,414.7412830008727,400.38499382911994,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-01-04 00:00:00,406.5250244140625,407.1876314889184,404.49306083752754,405.5753003845597,9008932.0,RELIANCE.NS,False,False,414.7412830008727,400.38499382911994,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-01-05 00:00:00,407.82818603515625,409.4405173881011,406.5030011683391,407.18769426834785,7441284.0,RELIANCE.NS,False,False,414.7412830008727,400.38499382911994,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-01-08 00:00:00,410.1693420410156,411.2515816485914,407.93860506339274,409.08710243343984,8827020.0,RELIANCE.NS,False,False,414.7412830008727,400.38499382911994,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-01-09 00:00:00,415.64678955078125,416.9498883406029,408.15945613038986,409.99261700940946,14294571.0,RELIANCE.NS,False,False,414.7412830008727,400.38499382911994,True,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-01-10 00:00:00,416.2652282714844,418.4959652231692,413.2393686921782,416.55234523885497,11727682.0,RELIANCE.NS,False,False,414.7412830008727,400.38499382911994,True,False,True,1.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-01-11 00:00:00,414.2332763671875,416.3977556186325,413.01849172708916,416.02226547112144,7849171.0,RELIANCE.NS,False,False,414.7412830008727,400.38499382911994,False,False,True,1.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-01-12 00:00:00,419.2027893066406,420.881378542969,414.4541975905691,416.5524193923718,15071161.0,RELIANCE.NS,False,False,414.7412830008727,400.38499382911994,True,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-01-15 00:00:00,419.2689514160156,423.3991363037455,417.5241342915199,419.6444415340331,11120925.0,RELIANCE.NS,True,False,423.3991363037455,400.38499382911994,False,False,True,1.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-01-16 00:00:00,407.6956481933594,418.6285038363339,406.39254932082434,418.6285038363339,10825151.0,RELIANCE.NS,False,False,423.3991363037455,400.38499382911994,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-01-17 00:00:00,408.3803405761719,410.3681325079495,400.65003206654507,409.04294771583506,13204016.0,RELIANCE.NS,False,True,423.3991363037455,400.65003206654507,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-01-18 00:00:00,406.260009765625,410.6331399693217,404.2280461071302,410.3681089235729,9381821.0,RELIANCE.NS,False,False,423.3991363037455,400.65003206654507,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-01-19 00:00:00,411.3841247558594,412.75348142595635,407.32019710296487,407.7177437044474,9973533.0,RELIANCE.NS,False,False,423.3991363037455,400.65003206654507,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-01-22 00:00:00,429.1417236328125,430.3785648153731,415.2272087263813,418.76104488901365,45700733.0,RELIANCE.NS,False,False,423.3991363037455,400.65003206654507,True,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-01-23 00:00:00,434.3320617675781,437.7333823817351,430.68779599967,430.68779599967,22526810.0,RELIANCE.NS,True,False,437.7333823817351,400.65003206654507,False,False,True,1.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-01-24 00:00:00,426.8668212890625,433.6694626437357,425.23240397722265,433.6694626437357,14289485.0,RELIANCE.NS,False,False,437.7333823817351,400.65003206654507,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-01-25 00:00:00,426.6680603027344,429.3626020193798,422.36115766393783,427.5514972673951,13669901.0,RELIANCE.NS,False,False,437.7333823817351,400.65003206654507,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-01-29 00:00:00,426.049560546875,431.7037037022086,423.752565811496,426.8005113405526,9897064.0,RELIANCE.NS,False,False,437.7333823817351,400.65003206654507,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-01-30 00:00:00,419.8211669921875,426.623837213525,419.20273170398895,426.623837213525,9182956.0,RELIANCE.NS,False,False,437.7333823817351,400.65003206654507,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-01-31 00:00:00,424.6360168457031,426.049545211856,415.91181306733864,419.64445149338667,12551686.0,RELIANCE.NS,False,False,437.7333823817351,400.65003206654507,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-02-01 00:00:00,416.9278259277344,429.6275847106691,413.7252788299651,425.4974289045024,16524809.0,RELIANCE.NS,True,False,429.6275847106691,400.65003206654507,False,False,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-02-02 00:00:00,399.4794616699219,416.9720135440018,397.9996753776233,413.0185154741004,28965593.0,RELIANCE.NS,False,False,429.6275847106691,400.65003206654507,False,True,True,0.0,0.0,1.0,235.66738891601562,2000.0,848.6536933256966,0.0,1.0,0.0,1.0,0.0
2018-02-05 00:00:00,398.50762939453125,403.0795625259468,389.51842355475804,394.9075357718175,19191099.0,RELIANCE.NS,False,False,429.6275847106691,400.65003206654507,False,True,True,0.0,1.0,-1.0,398.50762939453125,2000.0,501.8724492273036,0.0,1.0,0.0,1.0,0.0
2018-02-06 00:00:00,394.0682373046875,396.6744644456121,384.7477132531693,387.3981122361158,24062503.0,RELIANCE.NS,False,True,429.6275847106691,384.7477132531693,False,False,True,0.0,1.0,-1.0,398.50762939453125,2000.0,501.8724492273036,0.0,1.0,0.0,1.0,0.0
2018-02-07 00:00:00,395.0841979980469,399.9432477962636,393.1405780787602,398.68432087885566,15532284.0,RELIANCE.NS,False,False,429.6275847106691,384.7477132531693,False,False,True,0.0,0.0,-1.0,398.50762939453125,2000.0,501.8724492273036,0.0,1.0,0.0,1.0,0.0
2018-02-08 00:00:00,399.5678405761719,402.26241181590365,394.17872758392383,396.6303536551397,13825894.0,RELIANCE.NS,False,False,429.6275847106691,384.7477132531693,False,False,True,0.0,0.0,-1.0,398.50762939453125,2000.0,501.8724492273036,0.0,1.0,0.0,1.0,0.0
2018-02-09 00:00:00,396.6082458496094,398.44140696176265,391.3737051298124,392.6989194957626,11580639.0,RELIANCE.NS,False,True,429.6275847106691,391.3737051298124,False,False,True,0.0,0.0,-1.0,398.50762939453125,2000.0,501.8724492273036,0.0,1.0,0.0,1.0,0.0
2018-02-12 00:00:00,404.40472412109375,405.59739328659913,398.4634347263257,398.8830966929357,11877059.0,RELIANCE.NS,False,False,429.6275847106691,391.3737051298124,False,False,True,0.0,0.0,-1.0,398.50762939453125,2000.0,501.8724492273036,0.0,1.0,0.0,1.0,0.0
2018-02-14 00:00:00,412.4221496582031,416.33147544800437,406.8342349735693,407.71770126099653,22247829.0,RELIANCE.NS,False,False,429.6275847106691,391.3737051298124,False,False,True,0.0,0.0,-1.0,398.50762939453125,2000.0,501.8724492273036,0.0,1.0,0.0,1.0,0.0
2018-02-15 00:00:00,413.3056335449219,417.76710752483655,409.9926274541938,414.18909986996863,13363743.0,RELIANCE.NS,True,False,417.76710752483655,391.3737051298124,False,False,True,0.0,0.0,-1.0,398.50762939453125,2000.0,501.8724492273036,0.0,1.0,0.0,1.0,0.0
2018-02-16 00:00:00,406.9667663574219,416.37563334965955,405.553208549974,415.05041921927614,9628162.0,RELIANCE.NS,False,False,417.76710752483655,391.3737051298124,False,False,True,0.0,0.0,-1.0,398.50762939453125,2000.0,501.8724492273036,0.0,1.0,0.0,1.0,0.0
2018-02-19 00:00:00,409.4846496582031,411.6933007185078,403.5433600239128,406.834250693511,8941900.0,RELIANCE.NS,False,True,417.76710752483655,403.5433600239128,False,False,True,0.0,0.0,-1.0,398.50762939453125,2000.0,501.8724492273036,0.0,1.0,0.0,1.0,0.0
2018-02-20 00:00:00,406.87841796875,410.61105650084346,405.862465620646,410.368111374123,8458450.0,RELIANCE.NS,False,False,417.76710752483655,403.5433600239128,False,False,True,0.0,0.0,-1.0,398.50762939453125,2000.0,501.8724492273036,0.0,1.0,0.0,1.0,0.0
2018-02-21 00:00:00,410.5227355957031,411.91417815860615,407.3422743896304,410.8098525795759,11917390.0,RELIANCE.NS,False,False,417.76710752483655,403.5433600239128,False,False,True,0.0,0.0,-1.0,398.50762939453125,2000.0,501.8724492273036,0.0,1.0,0.0,1.0,0.0
2018-02-22 00:00:00,408.3140563964844,411.25157226062186,406.39252235425874,407.27598865425296,11196908.0,RELIANCE.NS,False,False,417.76710752483655,403.5433600239128,False,False,True,0.0,0.0,-1.0,398.50762939453125,2000.0,501.8724492273036,0.0,1.0,0.0,1.0,0.0
2018-02-23 00:00:00,412.68719482421875,414.3436978557467,407.60728561303847,408.77786890060446,10610664.0,RELIANCE.NS,False,False,417.76710752483655,403.5433600239128,False,False,True,0.0,0.0,-1.0,398.50762939453125,2000.0,501.8724492273036,0.0,1.0,0.0,1.0,0.0
2018-02-26 00:00:00,414.6529541015625,417.39169709001646,413.725315823009,414.78546964318235,8435611.0,RELIANCE.NS,False,False,417.76710752483655,403.5433600239128,False,False,True,0.0,0.0,-1.0,398.50762939453125,2000.0,501.8724492273036,0.0,1.0,0.0,1.0,0.0
2018-02-27 00:00:00,419.8653259277344,422.2064925053509,414.49829974095985,414.78541671116307,14021366.0,RELIANCE.NS,False,False,417.76710752483655,403.5433600239128,True,False,True,0.0,0.0,-1.0,398.50762939453125,2000.0,501.8724492273036,0.0,1.0,0.0,1.0,0.0
2018-02-28 00:00:00,421.65435791015625,422.78076939325695,416.6407062963173,417.8554614653701,56650480.0,RELIANCE.NS,False,False,417.76710752483655,403.5433600239128,True,False,True,1.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-11-01 00:00:00,469.6972961425781,474.8778635314597,466.91804204900353,474.8778635314597,20552752.0,RELIANCE.NS,False,False,417.76710752483655,403.5433600239128,True,False,True,1.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-11-02 00:00:00,477.9906921386719,480.70327547846847,472.76565718095645,474.47770064866603,36739798.0,RELIANCE.NS,False,False,417.76710752483655,403.5433600239128,True,False,True,1.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-11-05 00:00:00,484.8388366699219,485.9060772219518,473.58832891195686,477.3459192459683,16585905.0,RELIANCE.NS,False,False,417.76710752483655,403.5433600239128,True,False,True,1.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-11-06 00:00:00,490.9754638671875,494.4884552638269,485.4168959769588,486.4841364998654,18886485.0,RELIANCE.NS,False,False,417.76710752483655,403.5433600239128,True,False,True,1.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-11-07 00:00:00,493.91033935546875,495.82248475692427,492.1316249894632,495.82248475692427,2808599.0,RELIANCE.NS,True,False,495.82248475692427,403.5433600239128,False,False,True,1.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-11-09 00:00:00,486.2395935058594,495.28891972038474,482.4820327565795,491.9315630571014,23712291.0,RELIANCE.NS,False,False,495.82248475692427,403.5433600239128,False,False,True,0.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-11-12 00:00:00,480.258544921875,488.61860033760775,477.8350276926302,488.1294620538174,12690610.0,RELIANCE.NS,False,False,495.82248475692427,403.5433600239128,False,False,True,0.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-11-13 00:00:00,488.90771484375,490.4863273280188,475.8339953367159,477.5905059898117,14899604.0,RELIANCE.NS,False,True,495.82248475692427,475.8339953367159,False,False,True,0.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-11-14 00:00:00,488.2406311035156,494.77747538240635,482.7043266374612,491.397885450904,17034346.0,RELIANCE.NS,False,False,495.82248475692427,475.8339953367159,False,False,True,0.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-11-15 00:00:00,487.7514953613281,490.4862824288341,483.1490003245572,487.7959624783827,14943663.0,RELIANCE.NS,False,False,495.82248475692427,475.8339953367159,False,False,True,0.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-11-16 00:00:00,501.3365783691406,502.47051952218806,487.8626561975103,488.24062668708495,24131016.0,RELIANCE.NS,False,False,495.82248475692427,475.8339953367159,True,False,True,0.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-11-19 00:00:00,511.3864440917969,512.1423850717864,502.93745448791486,503.78232970084434,15987574.0,RELIANCE.NS,False,False,495.82248475692427,475.8339953367159,True,False,True,1.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-11-20 00:00:00,505.78338623046875,514.010039876598,502.49270102455944,509.1630056652597,12511640.0,RELIANCE.NS,True,False,514.010039876598,475.8339953367159,False,False,True,1.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-11-21 00:00:00,494.8886413574219,509.3853666532768,492.28725566419314,505.82787858322143,16422494.0,RELIANCE.NS,False,False,514.010039876598,475.8339953367159,False,False,True,0.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-11-22 00:00:00,490.4195861816406,500.4249844525121,489.1967107672728,495.60015378690093,12670591.0,RELIANCE.NS,False,False,514.010039876598,475.8339953367159,False,False,True,0.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-11-26 00:00:00,493.4879150390625,496.93420575564187,487.99607751479056,493.15441165226196,13969873.0,RELIANCE.NS,False,True,514.010039876598,487.99607751479056,False,False,True,0.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-11-27 00:00:00,501.69232177734375,502.4927298832469,491.5757558178303,492.66522986852226,14896607.0,RELIANCE.NS,False,False,514.010039876598,487.99607751479056,False,False,True,0.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-11-28 00:00:00,512.5648803710938,514.832762803635,500.8474680134141,503.58222551007844,17507771.0,RELIANCE.NS,False,False,514.010039876598,487.99607751479056,False,False,True,0.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-11-29 00:00:00,519.6131591796875,524.6825297903242,515.833335098231,516.2780063151897,27640198.0,RELIANCE.NS,False,False,514.010039876598,487.99607751479056,True,False,True,0.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-11-30 00:00:00,519.1907348632812,527.3951272863349,516.8561217278038,521.3029530031962,23443212.0,RELIANCE.NS,True,False,527.3951272863349,487.99607751479056,False,False,True,1.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-12-03 00:00:00,514.254638671875,522.459029076167,510.71935465234606,522.459029076167,12182825.0,RELIANCE.NS,False,False,527.3951272863349,487.99607751479056,False,False,True,0.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-12-04 00:00:00,512.4091796875,514.9438646549513,507.91788225758813,514.9438646549513,11358720.0,RELIANCE.NS,False,False,527.3951272863349,487.99607751479056,False,False,True,0.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-12-05 00:00:00,513.6765747070312,515.299713651556,506.6283283466079,508.6072042536634,12729759.0,RELIANCE.NS,False,False,527.3951272863349,487.99607751479056,False,False,True,0.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-12-06 00:00:00,499.6690368652344,510.9417181505975,497.2677235013036,510.9417181505975,12831451.0,RELIANCE.NS,False,False,527.3951272863349,487.99607751479056,False,False,True,0.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-12-07 00:00:00,504.18255615234375,505.5833000677131,492.86534798030004,502.24820681562403,15779984.0,RELIANCE.NS,False,False,527.3951272863349,487.99607751479056,False,False,True,0.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-12-10 00:00:00,484.81658935546875,495.5112281320951,481.6371013493278,493.599082679723,20521072.0,RELIANCE.NS,False,False,527.3951272863349,487.99607751479056,False,True,True,0.0,0.0,1.0,421.65435791015625,2000.0,474.3221462034904,0.0,1.0,0.0,1.0,0.0
2018-12-11 00:00:00,488.062744140625,490.08605724803346,469.1414523317462,474.03295373417865,29518062.0,RELIANCE.NS,False,True,527.3951272863349,469.1414523317462,False,False,True,0.0,1.0,-1.0,488.062744140625,2000.0,409.78337806168264,0.0,1.0,0.0,1.0,0.0
2018-12-12 00:00:00,493.8213806152344,495.1554534289392,483.70484483129354,488.7075139875586,27572962.0,RELIANCE.NS,False,False,527.3951272863349,469.1414523317462,False,False,True,0.0,0.0,-1.0,488.062744140625,2000.0,409.78337806168264,0.0,1.0,0.0,1.0,0.0
2018-12-13 00:00:00,492.28729248046875,501.60342127626643,486.95108966063515,501.60342127626643,20337275.0,RELIANCE.NS,False,False,527.3951272863349,469.1414523317462,False,False,True,0.0,0.0,-1.0,488.062744140625,2000.0,409.78337806168264,0.0,1.0,0.0,1.0,0.0
